"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","HUR","TOT","PC_LF","M","2013-10",5.830088,
"AUS","HUR","TOT","PC_LF","M","2013-11",5.794487,
"AUS","HUR","TOT","PC_LF","M","2013-12",5.901989,
"AUS","HUR","TOT","PC_LF","M","2014-01",5.934264,
"AUS","HUR","TOT","PC_LF","M","2014-02",5.894045,
"AUS","HUR","TOT","PC_LF","M","2014-03",5.86692,
"AUS","HUR","TOT","PC_LF","M","2014-04",5.798404,
"AUS","HUR","TOT","PC_LF","M","2014-05",5.932527,
"AUS","HUR","TOT","PC_LF","M","2014-06",6.047793,
"AUS","HUR","TOT","PC_LF","M","2014-07",6.172706,
"AUS","HUR","TOT","PC_LF","M","2014-08",6.08313,
"AUS","HUR","TOT","PC_LF","M","2014-09",6.226437,
"AUS","HUR","TOT","PC_LF","M","2014-10",6.368775,
"AUS","HUR","TOT","PC_LF","M","2014-11",6.295811,
"AUS","HUR","TOT","PC_LF","M","2014-12",6.107251,
"AUS","HUR","TOT","PC_LF","M","2015-01",6.336866,
"AUS","HUR","TOT","PC_LF","M","2015-02",6.121502,
"AUS","HUR","TOT","PC_LF","M","2015-03",6.091031,
"AUS","HUR","TOT","PC_LF","M","2015-04",6.105867,
"AUS","HUR","TOT","PC_LF","M","2015-05",5.935802,
"AUS","HUR","TOT","PC_LF","M","2015-06",6.007257,
"AUS","HUR","TOT","PC_LF","M","2015-07",6.271928,
"AUS","HUR","TOT","PC_LF","M","2015-08",6.080055,
"AUS","HUR","TOT","PC_LF","M","2015-09",6.163041,
"AUS","HUR","TOT","PC_LF","M","2015-10",5.923706,
"AUS","HUR","TOT","PC_LF","M","2015-11",5.850874,
"AUS","HUR","TOT","PC_LF","M","2015-12",5.745854,
"AUS","HUR","TOT","PC_LF","M","2016-01",6.020906,
"AUS","HUR","TOT","PC_LF","M","2016-02",5.674379,
"AUS","HUR","TOT","PC_LF","M","2016-03",5.642204,
"AUS","HUR","TOT","PC_LF","M","2016-04",5.638947,
"AUS","HUR","TOT","PC_LF","M","2016-05",5.726183,
"AUS","HUR","TOT","PC_LF","M","2016-06",5.69417,
"AUS","HUR","TOT","PC_LF","M","2016-07",5.691329,
"AUS","HUR","TOT","PC_LF","M","2016-08",5.600849,
"AUS","HUR","TOT","PC_LF","M","2016-09",5.645914,
"AUS","HUR","TOT","PC_LF","M","2016-10",5.587018,
"AUS","HUR","TOT","PC_LF","M","2016-11",5.757126,
"AUS","HUR","TOT","PC_LF","M","2016-12",5.833749,
"AUS","HUR","TOT","PC_LF","M","2017-01",5.67978,
"AUS","HUR","TOT","PC_LF","M","2017-02",5.839218,
"AUS","HUR","TOT","PC_LF","M","2017-03",5.841589,
"AUS","HUR","TOT","PC_LF","M","2017-04",5.611211,
"AUS","HUR","TOT","PC_LF","M","2017-05",5.553464,
"AUS","HUR","TOT","PC_LF","M","2017-06",5.598296,
"AUS","HUR","TOT","PC_LF","M","2017-07",5.585122,
"AUS","HUR","TOT","PC_LF","M","2017-08",5.506114,
"AUS","HUR","TOT","PC_LF","M","2017-09",5.447813,
"AUS","HUR","TOT","PC_LF","M","2017-10",5.36837,
"AUS","HUR","TOT","PC_LF","M","2017-11",5.41383,
"AUS","HUR","TOT","PC_LF","M","2017-12",5.609648,
"AUS","HUR","TOT","PC_LF","M","2018-01",5.501085,
"AUS","HUR","TOT","PC_LF","M","2018-02",5.559339,
"AUS","HUR","TOT","PC_LF","M","2018-03",5.505105,
"AUS","HUR","TOT","PC_LF","M","2018-04",5.534267,
"AUS","HUR","TOT","PC_LF","M","2018-05",5.406442,
"AUS","HUR","TOT","PC_LF","M","2018-06",5.31858,
"AUS","HUR","TOT","PC_LF","M","2018-07",5.275796,
"AUS","HUR","TOT","PC_LF","M","2018-08",5.257078,
"AUS","HUR","TOT","PC_LF","M","2018-09",5.01545,
"AUS","HUR","TOT","PC_LF","M","2018-10",5.002629,
"AUS","HUR","TOT","PC_LF","M","2018-11",5.098557,
"AUS","HUR","TOT","PC_LF","M","2018-12",5.009454,
"AUS","HUR","TOT","PC_LF","M","2019-01",5.041203,
"AUS","HUR","TOT","PC_LF","M","2019-02",4.95645,
"AUS","HUR","TOT","PC_LF","M","2019-03",5.079582,
"AUS","HUR","TOT","PC_LF","M","2019-04",5.216479,
"AUS","HUR","TOT","PC_LF","M","2019-05",5.22482,
"AUS","HUR","TOT","PC_LF","M","2019-06",5.250505,
"AUS","HUR","TOT","PC_LF","M","2019-07",5.248845,
"AUS","HUR","TOT","PC_LF","M","2019-08",5.248467,
"AUS","HUR","TOT","PC_LF","M","2019-09",5.201937,
"AUS","HUR","TOT","PC_LF","M","2019-10",5.299781,
"AUS","HUR","TOT","PC_LF","M","2019-11",5.14686,
"AUS","HUR","TOT","PC_LF","M","2019-12",5.05411,
"AUS","HUR","TOT","PC_LF","M","2020-01",5.273261,
"AUS","HUR","TOT","PC_LF","M","2020-02",5.086473,
"AUS","HUR","TOT","PC_LF","M","2020-03",5.225147,
"AUS","HUR","TOT","PC_LF","M","2020-04",6.366805,
"AUS","HUR","TOT","PC_LF","M","2020-05",7.077647,
"AUS","HUR","TOT","PC_LF","M","2020-06",7.448943,
"AUS","HUR","TOT","PC_LF","M","2020-07",7.493616,
"AUT","HUR","TOT","PC_LF","M","1993-01",3.8,
"AUT","HUR","TOT","PC_LF","M","1993-02",3.8,
"AUT","HUR","TOT","PC_LF","M","1993-03",3.9,
"AUT","HUR","TOT","PC_LF","M","1993-04",3.9,
"AUT","HUR","TOT","PC_LF","M","1993-05",4,
"AUT","HUR","TOT","PC_LF","M","1993-06",4,
"AUT","HUR","TOT","PC_LF","M","1993-07",4,
"AUT","HUR","TOT","PC_LF","M","1993-08",4.1,
"AUT","HUR","TOT","PC_LF","M","1993-09",4,
"AUT","HUR","TOT","PC_LF","M","1993-10",4,
"AUT","HUR","TOT","PC_LF","M","1993-11",4,
"AUT","HUR","TOT","PC_LF","M","1993-12",4,
"AUT","HUR","TOT","PC_LF","M","1994-01",4,
"AUT","HUR","TOT","PC_LF","M","1994-02",3.9,
"AUT","HUR","TOT","PC_LF","M","1994-03",3.8,
"AUT","HUR","TOT","PC_LF","M","1994-04",3.8,
"AUT","HUR","TOT","PC_LF","M","1994-05",3.9,
"AUT","HUR","TOT","PC_LF","M","1994-06",3.8,
"AUT","HUR","TOT","PC_LF","M","1994-07",3.8,
"AUT","HUR","TOT","PC_LF","M","1994-08",3.8,
"AUT","HUR","TOT","PC_LF","M","1994-09",3.8,
"AUT","HUR","TOT","PC_LF","M","1994-10",3.8,
"AUT","HUR","TOT","PC_LF","M","1994-11",3.8,
"AUT","HUR","TOT","PC_LF","M","1994-12",3.8,
"AUT","HUR","TOT","PC_LF","M","1995-01",4,
"AUT","HUR","TOT","PC_LF","M","1995-02",3.9,
"AUT","HUR","TOT","PC_LF","M","1995-03",3.9,
"AUT","HUR","TOT","PC_LF","M","1995-04",4,
"AUT","HUR","TOT","PC_LF","M","1995-05",4.1,
"AUT","HUR","TOT","PC_LF","M","1995-06",4.2,
"AUT","HUR","TOT","PC_LF","M","1995-07",4.3,
"AUT","HUR","TOT","PC_LF","M","1995-08",4.4,
"AUT","HUR","TOT","PC_LF","M","1995-09",4.4,
"AUT","HUR","TOT","PC_LF","M","1995-10",4.5,
"AUT","HUR","TOT","PC_LF","M","1995-11",4.6,
"AUT","HUR","TOT","PC_LF","M","1995-12",4.6,
"AUT","HUR","TOT","PC_LF","M","1996-01",4.7,
"AUT","HUR","TOT","PC_LF","M","1996-02",4.8,
"AUT","HUR","TOT","PC_LF","M","1996-03",4.8,
"AUT","HUR","TOT","PC_LF","M","1996-04",4.8,
"AUT","HUR","TOT","PC_LF","M","1996-05",4.8,
"AUT","HUR","TOT","PC_LF","M","1996-06",4.8,
"AUT","HUR","TOT","PC_LF","M","1996-07",4.7,
"AUT","HUR","TOT","PC_LF","M","1996-08",4.7,
"AUT","HUR","TOT","PC_LF","M","1996-09",4.7,
"AUT","HUR","TOT","PC_LF","M","1996-10",4.6,
"AUT","HUR","TOT","PC_LF","M","1996-11",4.6,
"AUT","HUR","TOT","PC_LF","M","1996-12",4.6,
"AUT","HUR","TOT","PC_LF","M","1997-01",4.6,
"AUT","HUR","TOT","PC_LF","M","1997-02",4.7,
"AUT","HUR","TOT","PC_LF","M","1997-03",4.7,
"AUT","HUR","TOT","PC_LF","M","1997-04",4.7,
"AUT","HUR","TOT","PC_LF","M","1997-05",4.7,
"AUT","HUR","TOT","PC_LF","M","1997-06",4.7,
"AUT","HUR","TOT","PC_LF","M","1997-07",4.8,
"AUT","HUR","TOT","PC_LF","M","1997-08",4.8,
"AUT","HUR","TOT","PC_LF","M","1997-09",4.8,
"AUT","HUR","TOT","PC_LF","M","1997-10",4.8,
"AUT","HUR","TOT","PC_LF","M","1997-11",4.9,
"AUT","HUR","TOT","PC_LF","M","1997-12",4.9,
"AUT","HUR","TOT","PC_LF","M","1998-01",4.9,
"AUT","HUR","TOT","PC_LF","M","1998-02",5,
"AUT","HUR","TOT","PC_LF","M","1998-03",4.9,
"AUT","HUR","TOT","PC_LF","M","1998-04",4.9,
"AUT","HUR","TOT","PC_LF","M","1998-05",4.8,
"AUT","HUR","TOT","PC_LF","M","1998-06",4.8,
"AUT","HUR","TOT","PC_LF","M","1998-07",4.7,
"AUT","HUR","TOT","PC_LF","M","1998-08",4.7,
"AUT","HUR","TOT","PC_LF","M","1998-09",4.6,
"AUT","HUR","TOT","PC_LF","M","1998-10",4.5,
"AUT","HUR","TOT","PC_LF","M","1998-11",4.4,
"AUT","HUR","TOT","PC_LF","M","1998-12",4.3,
"AUT","HUR","TOT","PC_LF","M","1999-01",4.3,
"AUT","HUR","TOT","PC_LF","M","1999-02",4.2,
"AUT","HUR","TOT","PC_LF","M","1999-03",4.2,
"AUT","HUR","TOT","PC_LF","M","1999-04",4.2,
"AUT","HUR","TOT","PC_LF","M","1999-05",4.2,
"AUT","HUR","TOT","PC_LF","M","1999-06",4.2,
"AUT","HUR","TOT","PC_LF","M","1999-07",4.1,
"AUT","HUR","TOT","PC_LF","M","1999-08",4,
"AUT","HUR","TOT","PC_LF","M","1999-09",4,
"AUT","HUR","TOT","PC_LF","M","1999-10",4,
"AUT","HUR","TOT","PC_LF","M","1999-11",4.1,
"AUT","HUR","TOT","PC_LF","M","1999-12",4.2,
"AUT","HUR","TOT","PC_LF","M","2000-01",4.3,
"AUT","HUR","TOT","PC_LF","M","2000-02",4.3,
"AUT","HUR","TOT","PC_LF","M","2000-03",4.1,
"AUT","HUR","TOT","PC_LF","M","2000-04",3.8,
"AUT","HUR","TOT","PC_LF","M","2000-05",3.7,
"AUT","HUR","TOT","PC_LF","M","2000-06",3.6,
"AUT","HUR","TOT","PC_LF","M","2000-07",3.8,
"AUT","HUR","TOT","PC_LF","M","2000-08",3.8,
"AUT","HUR","TOT","PC_LF","M","2000-09",3.9,
"AUT","HUR","TOT","PC_LF","M","2000-10",3.8,
"AUT","HUR","TOT","PC_LF","M","2000-11",3.8,
"AUT","HUR","TOT","PC_LF","M","2000-12",3.7,
"AUT","HUR","TOT","PC_LF","M","2001-01",3.6,
"AUT","HUR","TOT","PC_LF","M","2001-02",3.6,
"AUT","HUR","TOT","PC_LF","M","2001-03",3.7,
"AUT","HUR","TOT","PC_LF","M","2001-04",3.9,
"AUT","HUR","TOT","PC_LF","M","2001-05",4,
"AUT","HUR","TOT","PC_LF","M","2001-06",4.1,
"AUT","HUR","TOT","PC_LF","M","2001-07",4.1,
"AUT","HUR","TOT","PC_LF","M","2001-08",4.1,
"AUT","HUR","TOT","PC_LF","M","2001-09",4.1,
"AUT","HUR","TOT","PC_LF","M","2001-10",4.2,
"AUT","HUR","TOT","PC_LF","M","2001-11",4.3,
"AUT","HUR","TOT","PC_LF","M","2001-12",4.4,
"AUT","HUR","TOT","PC_LF","M","2002-01",4.5,
"AUT","HUR","TOT","PC_LF","M","2002-02",4.5,
"AUT","HUR","TOT","PC_LF","M","2002-03",4.5,
"AUT","HUR","TOT","PC_LF","M","2002-04",4.3,
"AUT","HUR","TOT","PC_LF","M","2002-05",4.2,
"AUT","HUR","TOT","PC_LF","M","2002-06",4.2,
"AUT","HUR","TOT","PC_LF","M","2002-07",4.3,
"AUT","HUR","TOT","PC_LF","M","2002-08",4.4,
"AUT","HUR","TOT","PC_LF","M","2002-09",4.5,
"AUT","HUR","TOT","PC_LF","M","2002-10",4.4,
"AUT","HUR","TOT","PC_LF","M","2002-11",4.4,
"AUT","HUR","TOT","PC_LF","M","2002-12",4.5,
"AUT","HUR","TOT","PC_LF","M","2003-01",4.5,
"AUT","HUR","TOT","PC_LF","M","2003-02",4.5,
"AUT","HUR","TOT","PC_LF","M","2003-03",4.6,
"AUT","HUR","TOT","PC_LF","M","2003-04",4.7,
"AUT","HUR","TOT","PC_LF","M","2003-05",4.8,
"AUT","HUR","TOT","PC_LF","M","2003-06",4.9,
"AUT","HUR","TOT","PC_LF","M","2003-07",4.8,
"AUT","HUR","TOT","PC_LF","M","2003-08",4.8,
"AUT","HUR","TOT","PC_LF","M","2003-09",4.8,
"AUT","HUR","TOT","PC_LF","M","2003-10",4.9,
"AUT","HUR","TOT","PC_LF","M","2003-11",5,
"AUT","HUR","TOT","PC_LF","M","2003-12",5.2,
"AUT","HUR","TOT","PC_LF","M","2004-01",5.7,
"AUT","HUR","TOT","PC_LF","M","2004-02",5.6,
"AUT","HUR","TOT","PC_LF","M","2004-03",5.6,
"AUT","HUR","TOT","PC_LF","M","2004-04",5.6,
"AUT","HUR","TOT","PC_LF","M","2004-05",5.4,
"AUT","HUR","TOT","PC_LF","M","2004-06",5.1,
"AUT","HUR","TOT","PC_LF","M","2004-07",5.2,
"AUT","HUR","TOT","PC_LF","M","2004-08",5.5,
"AUT","HUR","TOT","PC_LF","M","2004-09",5.7,
"AUT","HUR","TOT","PC_LF","M","2004-10",5.6,
"AUT","HUR","TOT","PC_LF","M","2004-11",5.5,
"AUT","HUR","TOT","PC_LF","M","2004-12",5.4,
"AUT","HUR","TOT","PC_LF","M","2005-01",5.4,
"AUT","HUR","TOT","PC_LF","M","2005-02",5.4,
"AUT","HUR","TOT","PC_LF","M","2005-03",5.5,
"AUT","HUR","TOT","PC_LF","M","2005-04",5.6,
"AUT","HUR","TOT","PC_LF","M","2005-05",5.8,
"AUT","HUR","TOT","PC_LF","M","2005-06",5.8,
"AUT","HUR","TOT","PC_LF","M","2005-07",5.7,
"AUT","HUR","TOT","PC_LF","M","2005-08",5.7,
"AUT","HUR","TOT","PC_LF","M","2005-09",5.7,
"AUT","HUR","TOT","PC_LF","M","2005-10",5.8,
"AUT","HUR","TOT","PC_LF","M","2005-11",5.7,
"AUT","HUR","TOT","PC_LF","M","2005-12",5.7,
"AUT","HUR","TOT","PC_LF","M","2006-01",5.7,
"AUT","HUR","TOT","PC_LF","M","2006-02",5.8,
"AUT","HUR","TOT","PC_LF","M","2006-03",5.7,
"AUT","HUR","TOT","PC_LF","M","2006-04",5.3,
"AUT","HUR","TOT","PC_LF","M","2006-05",5.1,
"AUT","HUR","TOT","PC_LF","M","2006-06",5.3,
"AUT","HUR","TOT","PC_LF","M","2006-07",5.2,
"AUT","HUR","TOT","PC_LF","M","2006-08",4.9,
"AUT","HUR","TOT","PC_LF","M","2006-09",4.9,
"AUT","HUR","TOT","PC_LF","M","2006-10",4.9,
"AUT","HUR","TOT","PC_LF","M","2006-11",4.9,
"AUT","HUR","TOT","PC_LF","M","2006-12",5,
"AUT","HUR","TOT","PC_LF","M","2007-01",5,
"AUT","HUR","TOT","PC_LF","M","2007-02",4.9,
"AUT","HUR","TOT","PC_LF","M","2007-03",4.9,
"AUT","HUR","TOT","PC_LF","M","2007-04",5.1,
"AUT","HUR","TOT","PC_LF","M","2007-05",5.2,
"AUT","HUR","TOT","PC_LF","M","2007-06",5,
"AUT","HUR","TOT","PC_LF","M","2007-07",5.1,
"AUT","HUR","TOT","PC_LF","M","2007-08",5,
"AUT","HUR","TOT","PC_LF","M","2007-09",4.8,
"AUT","HUR","TOT","PC_LF","M","2007-10",4.6,
"AUT","HUR","TOT","PC_LF","M","2007-11",4.5,
"AUT","HUR","TOT","PC_LF","M","2007-12",4.3,
"AUT","HUR","TOT","PC_LF","M","2008-01",4.2,
"AUT","HUR","TOT","PC_LF","M","2008-02",4.3,
"AUT","HUR","TOT","PC_LF","M","2008-03",4.1,
"AUT","HUR","TOT","PC_LF","M","2008-04",3.8,
"AUT","HUR","TOT","PC_LF","M","2008-05",3.8,
"AUT","HUR","TOT","PC_LF","M","2008-06",3.8,
"AUT","HUR","TOT","PC_LF","M","2008-07",4,
"AUT","HUR","TOT","PC_LF","M","2008-08",4.1,
"AUT","HUR","TOT","PC_LF","M","2008-09",4.1,
"AUT","HUR","TOT","PC_LF","M","2008-10",4.1,
"AUT","HUR","TOT","PC_LF","M","2008-11",4.4,
"AUT","HUR","TOT","PC_LF","M","2008-12",4.7,
"AUT","HUR","TOT","PC_LF","M","2009-01",4.7,
"AUT","HUR","TOT","PC_LF","M","2009-02",4.6,
"AUT","HUR","TOT","PC_LF","M","2009-03",5,
"AUT","HUR","TOT","PC_LF","M","2009-04",5.3,
"AUT","HUR","TOT","PC_LF","M","2009-05",5.3,
"AUT","HUR","TOT","PC_LF","M","2009-06",5.5,
"AUT","HUR","TOT","PC_LF","M","2009-07",5.6,
"AUT","HUR","TOT","PC_LF","M","2009-08",5.7,
"AUT","HUR","TOT","PC_LF","M","2009-09",5.7,
"AUT","HUR","TOT","PC_LF","M","2009-10",5.7,
"AUT","HUR","TOT","PC_LF","M","2009-11",5.5,
"AUT","HUR","TOT","PC_LF","M","2009-12",5.3,
"AUT","HUR","TOT","PC_LF","M","2010-01",5.2,
"AUT","HUR","TOT","PC_LF","M","2010-02",5,
"AUT","HUR","TOT","PC_LF","M","2010-03",5,
"AUT","HUR","TOT","PC_LF","M","2010-04",5.1,
"AUT","HUR","TOT","PC_LF","M","2010-05",5,
"AUT","HUR","TOT","PC_LF","M","2010-06",4.7,
"AUT","HUR","TOT","PC_LF","M","2010-07",4.8,
"AUT","HUR","TOT","PC_LF","M","2010-08",4.9,
"AUT","HUR","TOT","PC_LF","M","2010-09",4.9,
"AUT","HUR","TOT","PC_LF","M","2010-10",4.6,
"AUT","HUR","TOT","PC_LF","M","2010-11",4.4,
"AUT","HUR","TOT","PC_LF","M","2010-12",4.5,
"AUT","HUR","TOT","PC_LF","M","2011-01",4.8,
"AUT","HUR","TOT","PC_LF","M","2011-02",5,
"AUT","HUR","TOT","PC_LF","M","2011-03",4.8,
"AUT","HUR","TOT","PC_LF","M","2011-04",4.6,
"AUT","HUR","TOT","PC_LF","M","2011-05",4.6,
"AUT","HUR","TOT","PC_LF","M","2011-06",4.4,
"AUT","HUR","TOT","PC_LF","M","2011-07",4.2,
"AUT","HUR","TOT","PC_LF","M","2011-08",4,
"AUT","HUR","TOT","PC_LF","M","2011-09",4.2,
"AUT","HUR","TOT","PC_LF","M","2011-10",4.7,
"AUT","HUR","TOT","PC_LF","M","2011-11",5,
"AUT","HUR","TOT","PC_LF","M","2011-12",4.7,
"AUT","HUR","TOT","PC_LF","M","2012-01",4.5,
"AUT","HUR","TOT","PC_LF","M","2012-02",4.5,
"AUT","HUR","TOT","PC_LF","M","2012-03",4.6,
"AUT","HUR","TOT","PC_LF","M","2012-04",4.7,
"AUT","HUR","TOT","PC_LF","M","2012-05",5,
"AUT","HUR","TOT","PC_LF","M","2012-06",5.1,
"AUT","HUR","TOT","PC_LF","M","2012-07",5.2,
"AUT","HUR","TOT","PC_LF","M","2012-08",5.2,
"AUT","HUR","TOT","PC_LF","M","2012-09",5.2,
"AUT","HUR","TOT","PC_LF","M","2012-10",5,
"AUT","HUR","TOT","PC_LF","M","2012-11",4.9,
"AUT","HUR","TOT","PC_LF","M","2012-12",5.1,
"AUT","HUR","TOT","PC_LF","M","2013-01",5.2,
"AUT","HUR","TOT","PC_LF","M","2013-02",5.3,
"AUT","HUR","TOT","PC_LF","M","2013-03",5.4,
"AUT","HUR","TOT","PC_LF","M","2013-04",5.3,
"AUT","HUR","TOT","PC_LF","M","2013-05",5,
"AUT","HUR","TOT","PC_LF","M","2013-06",5.2,
"AUT","HUR","TOT","PC_LF","M","2013-07",5.4,
"AUT","HUR","TOT","PC_LF","M","2013-08",5.4,
"AUT","HUR","TOT","PC_LF","M","2013-09",5.4,
"AUT","HUR","TOT","PC_LF","M","2013-10",5.5,
"AUT","HUR","TOT","PC_LF","M","2013-11",5.4,
"AUT","HUR","TOT","PC_LF","M","2013-12",5.5,
"AUT","HUR","TOT","PC_LF","M","2014-01",5.6,
"AUT","HUR","TOT","PC_LF","M","2014-02",5.6,
"AUT","HUR","TOT","PC_LF","M","2014-03",5.6,
"AUT","HUR","TOT","PC_LF","M","2014-04",5.5,
"AUT","HUR","TOT","PC_LF","M","2014-05",5.4,
"AUT","HUR","TOT","PC_LF","M","2014-06",5.6,
"AUT","HUR","TOT","PC_LF","M","2014-07",5.7,
"AUT","HUR","TOT","PC_LF","M","2014-08",5.6,
"AUT","HUR","TOT","PC_LF","M","2014-09",5.7,
"AUT","HUR","TOT","PC_LF","M","2014-10",5.7,
"AUT","HUR","TOT","PC_LF","M","2014-11",5.7,
"AUT","HUR","TOT","PC_LF","M","2014-12",5.6,
"AUT","HUR","TOT","PC_LF","M","2015-01",5.5,
"AUT","HUR","TOT","PC_LF","M","2015-02",5.5,
"AUT","HUR","TOT","PC_LF","M","2015-03",5.7,
"AUT","HUR","TOT","PC_LF","M","2015-04",5.9,
"AUT","HUR","TOT","PC_LF","M","2015-05",6,
"AUT","HUR","TOT","PC_LF","M","2015-06",5.8,
"AUT","HUR","TOT","PC_LF","M","2015-07",5.6,
"AUT","HUR","TOT","PC_LF","M","2015-08",5.6,
"AUT","HUR","TOT","PC_LF","M","2015-09",5.6,
"AUT","HUR","TOT","PC_LF","M","2015-10",5.8,
"AUT","HUR","TOT","PC_LF","M","2015-11",5.9,
"AUT","HUR","TOT","PC_LF","M","2015-12",6,
"AUT","HUR","TOT","PC_LF","M","2016-01",6.1,
"AUT","HUR","TOT","PC_LF","M","2016-02",6.1,
"AUT","HUR","TOT","PC_LF","M","2016-03",5.9,
"AUT","HUR","TOT","PC_LF","M","2016-04",6,
"AUT","HUR","TOT","PC_LF","M","2016-05",6.3,
"AUT","HUR","TOT","PC_LF","M","2016-06",6.3,
"AUT","HUR","TOT","PC_LF","M","2016-07",6.2,
"AUT","HUR","TOT","PC_LF","M","2016-08",6.2,
"AUT","HUR","TOT","PC_LF","M","2016-09",6.1,
"AUT","HUR","TOT","PC_LF","M","2016-10",5.9,
"AUT","HUR","TOT","PC_LF","M","2016-11",5.7,
"AUT","HUR","TOT","PC_LF","M","2016-12",5.7,
"AUT","HUR","TOT","PC_LF","M","2017-01",5.7,
"AUT","HUR","TOT","PC_LF","M","2017-02",5.8,
"AUT","HUR","TOT","PC_LF","M","2017-03",5.7,
"AUT","HUR","TOT","PC_LF","M","2017-04",5.6,
"AUT","HUR","TOT","PC_LF","M","2017-05",5.5,
"AUT","HUR","TOT","PC_LF","M","2017-06",5.4,
"AUT","HUR","TOT","PC_LF","M","2017-07",5.4,
"AUT","HUR","TOT","PC_LF","M","2017-08",5.4,
"AUT","HUR","TOT","PC_LF","M","2017-09",5.3,
"AUT","HUR","TOT","PC_LF","M","2017-10",5.3,
"AUT","HUR","TOT","PC_LF","M","2017-11",5.5,
"AUT","HUR","TOT","PC_LF","M","2017-12",5.5,
"AUT","HUR","TOT","PC_LF","M","2018-01",5.2,
"AUT","HUR","TOT","PC_LF","M","2018-02",5,
"AUT","HUR","TOT","PC_LF","M","2018-03",4.9,
"AUT","HUR","TOT","PC_LF","M","2018-04",4.8,
"AUT","HUR","TOT","PC_LF","M","2018-05",4.7,
"AUT","HUR","TOT","PC_LF","M","2018-06",4.8,
"AUT","HUR","TOT","PC_LF","M","2018-07",4.9,
"AUT","HUR","TOT","PC_LF","M","2018-08",4.9,
"AUT","HUR","TOT","PC_LF","M","2018-09",5,
"AUT","HUR","TOT","PC_LF","M","2018-10",4.9,
"AUT","HUR","TOT","PC_LF","M","2018-11",4.7,
"AUT","HUR","TOT","PC_LF","M","2018-12",4.8,
"AUT","HUR","TOT","PC_LF","M","2019-01",4.8,
"AUT","HUR","TOT","PC_LF","M","2019-02",4.8,
"AUT","HUR","TOT","PC_LF","M","2019-03",4.7,
"AUT","HUR","TOT","PC_LF","M","2019-04",4.6,
"AUT","HUR","TOT","PC_LF","M","2019-05",4.5,
"AUT","HUR","TOT","PC_LF","M","2019-06",4.4,
"AUT","HUR","TOT","PC_LF","M","2019-07",4.5,
"AUT","HUR","TOT","PC_LF","M","2019-08",4.5,
"AUT","HUR","TOT","PC_LF","M","2019-09",4.5,
"AUT","HUR","TOT","PC_LF","M","2019-10",4.3,
"AUT","HUR","TOT","PC_LF","M","2019-11",4.2,
"AUT","HUR","TOT","PC_LF","M","2019-12",4.2,
"AUT","HUR","TOT","PC_LF","M","2020-01",4.4,
"AUT","HUR","TOT","PC_LF","M","2020-02",4.4,
"AUT","HUR","TOT","PC_LF","M","2020-03",4.6,
"AUT","HUR","TOT","PC_LF","M","2020-04",4.7,
"AUT","HUR","TOT","PC_LF","M","2020-05",5.5,
"AUT","HUR","TOT","PC_LF","M","2020-06",5.4,
"AUT","HUR","TOT","PC_LF","M","2020-07",5.2,
"BEL","HUR","TOT","PC_LF","M","1983-01",10.4,
"BEL","HUR","TOT","PC_LF","M","1983-02",10.5,
"BEL","HUR","TOT","PC_LF","M","1983-03",10.6,
"BEL","HUR","TOT","PC_LF","M","1983-04",10.6,
"BEL","HUR","TOT","PC_LF","M","1983-05",10.7,
"BEL","HUR","TOT","PC_LF","M","1983-06",10.7,
"BEL","HUR","TOT","PC_LF","M","1983-07",10.8,
"BEL","HUR","TOT","PC_LF","M","1983-08",10.8,
"BEL","HUR","TOT","PC_LF","M","1983-09",10.9,
"BEL","HUR","TOT","PC_LF","M","1983-10",11,
"BEL","HUR","TOT","PC_LF","M","1983-11",11,
"BEL","HUR","TOT","PC_LF","M","1983-12",10.9,
"BEL","HUR","TOT","PC_LF","M","1984-01",10.9,
"BEL","HUR","TOT","PC_LF","M","1984-02",10.9,
"BEL","HUR","TOT","PC_LF","M","1984-03",10.8,
"BEL","HUR","TOT","PC_LF","M","1984-04",10.8,
"BEL","HUR","TOT","PC_LF","M","1984-05",10.8,
"BEL","HUR","TOT","PC_LF","M","1984-06",10.8,
"BEL","HUR","TOT","PC_LF","M","1984-07",10.8,
"BEL","HUR","TOT","PC_LF","M","1984-08",10.9,
"BEL","HUR","TOT","PC_LF","M","1984-09",10.9,
"BEL","HUR","TOT","PC_LF","M","1984-10",10.8,
"BEL","HUR","TOT","PC_LF","M","1984-11",10.8,
"BEL","HUR","TOT","PC_LF","M","1984-12",10.7,
"BEL","HUR","TOT","PC_LF","M","1985-01",10.6,
"BEL","HUR","TOT","PC_LF","M","1985-02",10.6,
"BEL","HUR","TOT","PC_LF","M","1985-03",10.4,
"BEL","HUR","TOT","PC_LF","M","1985-04",10.2,
"BEL","HUR","TOT","PC_LF","M","1985-05",10.1,
"BEL","HUR","TOT","PC_LF","M","1985-06",10,
"BEL","HUR","TOT","PC_LF","M","1985-07",9.9,
"BEL","HUR","TOT","PC_LF","M","1985-08",9.9,
"BEL","HUR","TOT","PC_LF","M","1985-09",9.9,
"BEL","HUR","TOT","PC_LF","M","1985-10",9.9,
"BEL","HUR","TOT","PC_LF","M","1985-11",9.9,
"BEL","HUR","TOT","PC_LF","M","1985-12",10,
